author_name,text_title,event_id,start_page_event,end_page_event,page_event_number,line,narrative_status,conflict,harmony,partition,family_name,given_name,nickname,page_first_mentioned,gender,number,religion,relig_att_char,religious_conversion,vitality,cause_of_death,non-human,country_of_birth,presentmentioned,text_place_title,place_name,location_religion,relig_att_loc,geolocation,mentioned,location_name,location_country,short_description,wkt,locational_certainty,geometry,administrative_area,pub_year,gender_author,country_of_birth_author,author_birth_location,text_place_id,character_id,text_id,location_id,author_id,author_birth_id
"Manto, Saadat Hasan",The Woman in the Red Raincoat,3884,36,37,2,"When the riots began, his was one",Narrated,NA,NA,NA,"Ordinary boy, cycle shop owner",S,NA,36,Male,Mob,Unknown,Definitional,NA,NA,NA,NA,NA,Present,Punjab in The Woman in the Red Raincoat,Punjab,NA,NA,TRUE,TRUE,Punjab,India,NA,POINT(75.341218 31.147131),1. High confidence,NA,NA,1997,Male,British India,Ludhiana,3882,3237,3180,3448,3156,3157
"Manto, Saadat Hasan",The Return,3887,9,9,2,"On their next trip out, they had found",Narrated,NA,NA,NA,Daughter of Sirajuddin,Sakina,NA,8,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,Field in The Return,Field,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1997,Male,British India,Ludhiana,3886,3255,3231,NA,3156,3157
"Manto, Saadat Hasan",The Return,3887,9,9,2,"On their next trip out, they had found",Narrated,NA,NA,NA,First rescuers of Sakina,Young men,NA,9,Male,Group,Muslim,Speculation,NA,NA,NA,NA,NA,Present,Field in The Return,Field,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1997,Male,British India,Ludhiana,3886,3271,3231,NA,3156,3157
"Manto, Saadat Hasan",The Woman in the Red Raincoat,3888,37,37,2,‘The car did not slow down.,Narrated,NA,NA,NA,"Ordinary boy, cycle shop owner",S,NA,36,Male,Mob,Unknown,Definitional,NA,NA,NA,NA,NA,Present,Punjab in The Woman in the Red Raincoat,Punjab,NA,NA,TRUE,TRUE,Punjab,India,NA,POINT(75.341218 31.147131),1. High confidence,NA,NA,1997,Male,British India,Ludhiana,3882,3237,3180,3448,3156,3157
"Manto, Saadat Hasan",The Woman in the Red Raincoat,3888,37,37,2,‘The car did not slow down.,Narrated,NA,NA,NA,Miss,Miss M,NA,37,Female,Single,Muslim,Speculation,NA,NA,NA,NA,NA,Present,Punjab in The Woman in the Red Raincoat,Punjab,NA,NA,TRUE,TRUE,Punjab,India,NA,POINT(75.341218 31.147131),1. High confidence,NA,NA,1997,Male,British India,Ludhiana,3882,3266,3180,3448,3156,3157
"Manto, Saadat Hasan",The Woman in the Red Raincoat,3891,38,38,1,‘I switched off the engine when we were in front of my house.,Narrated,NA,NA,NA,Miss,Miss M,NA,37,Female,Single,Muslim,Speculation,NA,NA,NA,NA,NA,Present,Punjab in The Woman in the Red Raincoat,Punjab,NA,NA,TRUE,TRUE,Punjab,India,NA,POINT(75.341218 31.147131),1. High confidence,NA,NA,1997,Male,British India,Ludhiana,3882,3266,3180,3448,3156,3157
"Manto, Saadat Hasan",The Woman in the Red Raincoat,3891,38,38,1,‘I switched off the engine when we were in front of my house.,Narrated,NA,NA,NA,"Ordinary boy, cycle shop owner",S,NA,36,Male,Mob,Unknown,Definitional,NA,NA,NA,NA,NA,Present,Punjab in The Woman in the Red Raincoat,Punjab,NA,NA,TRUE,TRUE,Punjab,India,NA,POINT(75.341218 31.147131),1. High confidence,NA,NA,1997,Male,British India,Ludhiana,3882,3237,3180,3448,3156,3157
"Manto, Saadat Hasan",The Woman in the Red Raincoat,3892,39,39,1,‘I ignored her sobbing and began to unbutton,Narrated,NA,NA,NA,Miss,Miss M,NA,37,Female,Single,Muslim,Speculation,NA,NA,NA,NA,NA,Present,Punjab in The Woman in the Red Raincoat,Punjab,NA,NA,TRUE,TRUE,Punjab,India,NA,POINT(75.341218 31.147131),1. High confidence,NA,NA,1997,Male,British India,Ludhiana,3882,3266,3180,3448,3156,3157
"Manto, Saadat Hasan",The Woman in the Red Raincoat,3892,39,39,1,‘I ignored her sobbing and began to unbutton,Narrated,NA,NA,NA,"Ordinary boy, cycle shop owner",S,NA,36,Male,Mob,Unknown,Definitional,NA,NA,NA,NA,NA,Present,Punjab in The Woman in the Red Raincoat,Punjab,NA,NA,TRUE,TRUE,Punjab,India,NA,POINT(75.341218 31.147131),1. High confidence,NA,NA,1997,Male,British India,Ludhiana,3882,3237,3180,3448,3156,3157
"Manto, Saadat Hasan",The Woman in the Red Raincoat,3893,39,39,2,"‘I tried to calm her down. “Darling,",Narrated,NA,NA,NA,"Ordinary boy, cycle shop owner",S,NA,36,Male,Mob,Unknown,Definitional,NA,NA,NA,NA,NA,Present,Punjab in The Woman in the Red Raincoat,Punjab,NA,NA,TRUE,TRUE,Punjab,India,NA,POINT(75.341218 31.147131),1. High confidence,NA,NA,1997,Male,British India,Ludhiana,3882,3237,3180,3448,3156,3157
"Manto, Saadat Hasan",The Woman in the Red Raincoat,3893,39,39,2,"‘I tried to calm her down. “Darling,",Narrated,NA,NA,NA,Miss,Miss M,NA,37,Female,Single,Muslim,Speculation,NA,NA,NA,NA,NA,Present,Punjab in The Woman in the Red Raincoat,Punjab,NA,NA,TRUE,TRUE,Punjab,India,NA,POINT(75.341218 31.147131),1. High confidence,NA,NA,1997,Male,British India,Ludhiana,3882,3266,3180,3448,3156,3157
"Manto, Saadat Hasan",The Woman in the Red Raincoat,3894,40,40,1,"‘I was about to get up, when",Narrated,NA,NA,NA,Miss,Miss M,NA,37,Female,Single,Muslim,Speculation,NA,NA,NA,NA,NA,Present,Punjab in The Woman in the Red Raincoat,Punjab,NA,NA,TRUE,TRUE,Punjab,India,NA,POINT(75.341218 31.147131),1. High confidence,NA,NA,1997,Male,British India,Ludhiana,3882,3266,3180,3448,3156,3157
"Manto, Saadat Hasan",The Woman in the Red Raincoat,3894,40,40,1,"‘I was about to get up, when",Narrated,NA,NA,NA,"Ordinary boy, cycle shop owner",S,NA,36,Male,Mob,Unknown,Definitional,NA,NA,NA,NA,NA,Present,Punjab in The Woman in the Red Raincoat,Punjab,NA,NA,TRUE,TRUE,Punjab,India,NA,POINT(75.341218 31.147131),1. High confidence,NA,NA,1997,Male,British India,Ludhiana,3882,3237,3180,3448,3156,3157
"Manto, Saadat Hasan",The Woman in the Red Raincoat,3895,40,40,1,‘I put my hands on her shoulders and pulled her closer.,Narrated,NA,NA,NA,"Ordinary boy, cycle shop owner",S,NA,36,Male,Mob,Unknown,Definitional,NA,NA,NA,NA,NA,Present,Punjab in The Woman in the Red Raincoat,Punjab,NA,NA,TRUE,TRUE,Punjab,India,NA,POINT(75.341218 31.147131),1. High confidence,NA,NA,1997,Male,British India,Ludhiana,3882,3237,3180,3448,3156,3157
"Manto, Saadat Hasan",The Woman in the Red Raincoat,3895,40,40,1,‘I put my hands on her shoulders and pulled her closer.,Narrated,NA,NA,NA,Miss,Miss M,NA,37,Female,Single,Muslim,Speculation,NA,NA,NA,NA,NA,Present,Punjab in The Woman in the Red Raincoat,Punjab,NA,NA,TRUE,TRUE,Punjab,India,NA,POINT(75.341218 31.147131),1. High confidence,NA,NA,1997,Male,British India,Ludhiana,3882,3266,3180,3448,3156,3157
"Manto, Saadat Hasan",The Return,3897,9,10,3,Many days had gone by and Sirajuddin,Narrated,NA,NA,NA,Father of Sakina,Sirajuddin,NA,8,Male,Single,Muslim,Nominal,NA,Born,NA,NA,NA,Present,Refugee camp in The Return,Refugee camp,NA,NA,TRUE,NA,"Mughalpura, Lahore",Pakistan,NA,NA,1. High confidence,NA,NA,1997,Male,British India,Ludhiana,3360,3232,3231,3363,3156,3157
"Manto, Saadat Hasan",The Woman in the Red Raincoat,3898,40,40,2,"After my friend had finished his story,",Narrated,NA,NA,NA,"Ordinary boy, cycle shop owner",S,NA,36,Male,Mob,Unknown,Definitional,NA,NA,NA,NA,NA,Present,Punjab in The Woman in the Red Raincoat,Punjab,NA,NA,TRUE,TRUE,Punjab,India,NA,POINT(75.341218 31.147131),1. High confidence,NA,NA,1997,Male,British India,Ludhiana,3882,3237,3180,3448,3156,3157
"Manto, Saadat Hasan",The Woman in the Red Raincoat,3898,40,40,2,"After my friend had finished his story,",Narrated,NA,NA,NA,Miss,Miss M,NA,37,Female,Single,Muslim,Speculation,NA,NA,NA,NA,NA,Present,Punjab in The Woman in the Red Raincoat,Punjab,NA,NA,TRUE,TRUE,Punjab,India,NA,POINT(75.341218 31.147131),1. High confidence,NA,NA,1997,Male,British India,Ludhiana,3882,3266,3180,3448,3156,3157
"Manto, Saadat Hasan",The Woman in the Red Raincoat,3899,41,41,1,"‘That night when you let her out of your house,",Narrated,NA,NA,NA,"Ordinary boy, cycle shop owner",S,NA,36,Male,Mob,Unknown,Definitional,NA,NA,NA,NA,NA,Present,Punjab in The Woman in the Red Raincoat,Punjab,NA,NA,TRUE,TRUE,Punjab,India,NA,POINT(75.341218 31.147131),1. High confidence,NA,NA,1997,Male,British India,Ludhiana,3882,3237,3180,3448,3156,3157
"Manto, Saadat Hasan",The Woman in the Red Raincoat,3899,41,41,1,"‘That night when you let her out of your house,",Narrated,NA,NA,NA,Miss,Miss M,NA,37,Female,Single,Muslim,Speculation,NA,NA,NA,NA,NA,Present,Punjab in The Woman in the Red Raincoat,Punjab,NA,NA,TRUE,TRUE,Punjab,India,NA,POINT(75.341218 31.147131),1. High confidence,NA,NA,1997,Male,British India,Ludhiana,3882,3266,3180,3448,3156,3157
"Manto, Saadat Hasan",The Return,3912,10,10,1,That evening there was sudden activity,Narrated,NA,NA,NA,Father of Sakina,Sirajuddin,NA,8,Male,Single,Muslim,Nominal,NA,Born,NA,NA,NA,Present,Mughalpura railway station in The Return,Mughalpura railway station,NA,NA,TRUE,NA,"Mughalpura, Lahore",Pakistan,NA,NA,1. High confidence,NA,NA,1997,Male,British India,Ludhiana,3831,3232,3231,3363,3156,3157
"Manto, Saadat Hasan",The Return,3912,10,10,1,That evening there was sudden activity,Narrated,NA,NA,NA,Second rescuers of Sakina,Four men,NA,10,Male,Group,Muslim,Speculation,NA,NA,NA,NA,NA,Present,Mughalpura railway station in The Return,Mughalpura railway station,NA,NA,TRUE,NA,"Mughalpura, Lahore",Pakistan,NA,NA,1. High confidence,NA,NA,1997,Male,British India,Ludhiana,3831,3869,3231,3363,3156,3157
"Manto, Saadat Hasan",The Return,3916,10,10,2,He stood outside the hospital for some,Narrated,NA,NA,NA,Father of Sakina,Sirajuddin,NA,8,Male,Single,Muslim,Nominal,NA,Born,NA,NA,NA,Present,Camp hospital in The Return,Camp hospital,NA,NA,FALSE,NA,"Mughalpura, Lahore",Pakistan,NA,NA,1. High confidence,NA,NA,1997,Male,British India,Ludhiana,3830,3232,3231,3363,3156,3157
"Manto, Saadat Hasan",The Return,3916,10,10,2,He stood outside the hospital for some,Narrated,NA,NA,NA,Daughter of Sirajuddin,Sakina,NA,8,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,Camp hospital in The Return,Camp hospital,NA,NA,FALSE,NA,"Mughalpura, Lahore",Pakistan,NA,NA,1. High confidence,NA,NA,1997,Male,British India,Ludhiana,3830,3255,3231,3363,3156,3157
"Manto, Saadat Hasan",The Return,3916,10,10,2,He stood outside the hospital for some,Narrated,NA,NA,NA,The doctor at Sirajuddin's camp,Unknown,NA,10,Male,Single,Muslim,Speculation,NA,NA,NA,NA,NA,Present,Camp hospital in The Return,Camp hospital,NA,NA,FALSE,NA,"Mughalpura, Lahore",Pakistan,NA,NA,1. High confidence,NA,NA,1997,Male,British India,Ludhiana,3830,3264,3231,3363,3156,3157
"Sarna, Mohinder Singh",The Crimson Tonga,3957,89,89,89,"Before they left Rawalpindi, my aunt and uncle came to meet me in Lal Kurti Cantonment.",NA,NA,NA,NA,Unknown,Unknown,NA,89,Male,Single,Hindu,NA,NA,NA,NA,NA,NA,Present,Lal Kurti Cantonment in The Crimson Tonga,Lal Kurti Cantonment,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,British India,Delhi,3961,3958,3938,NA,3152,3108
"Manto, Saadat Hasan",Proper Use,3976,144,144,1,After firing ten rounds and killing three men,Narrated,Religion,NA,TRUE,Pathan,Unknown,NA,144,Male,Single,Muslim,Nominal,NA,NA,NA,NA,NA,Present,Unidentified in Proper Use,Unidentified,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1997,Male,British India,Ludhiana,3977,3968,3966,NA,3156,3157
"Manto, Saadat Hasan",Proper Use,3976,144,144,1,After firing ten rounds and killing three men,Narrated,Religion,NA,TRUE,Three men killed by the Pathan,Unknown,NA,144,Male,Group,Unknown,NA,NA,Dies,Killed (mob-violence),NA,NA,Present,Unidentified in Proper Use,Unidentified,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1997,Male,British India,Ludhiana,3977,3973,3966,NA,3156,3157
"Manto, Saadat Hasan",Proper Use,3976,144,144,1,After firing ten rounds and killing three men,Narrated,Religion,NA,TRUE,People engaged in looting and killing,Unknown,NA,144,Unknown,Mob,Muslim,Speculation,NA,NA,NA,NA,NA,Present,Unidentified in Proper Use,Unidentified,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1997,Male,British India,Ludhiana,3977,3970,3966,NA,3156,3157
"Manto, Saadat Hasan",Proper Use,3976,144,144,1,After firing ten rounds and killing three men,Narrated,Religion,NA,TRUE,People running around,Unknown,NA,144,Unknown,Faction,Atheist|Christian|Hindu|Sikh|Unaffiliated,Speculation,NA,Dies,Killed (mob-violence),NA,NA,Present,Unidentified in Proper Use,Unidentified,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,1997,Male,British India,Ludhiana,3977,3972,3966,NA,3156,3157
"Manto, Saadat Hasan",Sweet Moment,3986,136,136,1,Reports are coming in of sweets having been,Narrated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present,Bombay in Sweet Moment,Bombay,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,British India,Ludhiana,3982,NA,NA,NA,3156,3157
"Manto, Saadat Hasan",Sweet Moment,3987,136,136,2,Reports are coming in of sweets having been,Narrated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present,Gwalior in Sweet Moment,Gwalior,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,British India,Ludhiana,3985,NA,NA,NA,3156,3157
"Manto, Saadat Hasan",Sweet Moment,3988,136,136,1,Reports are coming in of sweets having been,Narrated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present,Amritsar in Sweet Moment,Amritsar,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,British India,Ludhiana,3981,NA,NA,NA,3156,3157
"Manto, Saadat Hasan",FOR NECESSARY ACTION,3995,146,146,1,"When the attack came, some members",Narrated,Religion,NA,TRUE,Some members of a minority community,Unknown,Some members of a minority community,146,Unknown,Group,Unknown,NA,NA,NA,NA,NA,NA,Present,Unknown in FOR NECESSARY ACTION,Unknown,Unknown,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1997,Male,British India,Ludhiana,3997,3996,3990,NA,3156,3157
"Manto, Saadat Hasan",FOR NECESSARY ACTION,4000,146,146,2,"One man and his wife, however, hid themselves",Narrated,Religion,NA,TRUE,One man from a minority community,Unknown,Man,146,Male,Group,Unknown,NA,NA,Dies,Killed (non-military),NA,NA,Present,Unknown in FOR NECESSARY ACTION,Unknown,Unknown,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1997,Male,British India,Ludhiana,3997,3991,3990,NA,3156,3157
"Manto, Saadat Hasan",FOR NECESSARY ACTION,4000,146,146,2,"One man and his wife, however, hid themselves",Narrated,Religion,NA,TRUE,Wife of man from minority community,Unknown,Wife of the man,146,Female,Group,Unknown,NA,NA,Dies,Killed (non-military),NA,NA,Present,Unknown in FOR NECESSARY ACTION,Unknown,Unknown,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1997,Male,British India,Ludhiana,3997,3992,3990,NA,3156,3157
"Manto, Saadat Hasan",FOR NECESSARY ACTION,4001,146,146,3,For two nights they were cooped up there,Narrated,Religion,NA,TRUE,One man from a minority community,Unknown,Man,146,Male,Group,Unknown,NA,NA,Dies,Killed (non-military),NA,NA,Present,Unknown in FOR NECESSARY ACTION,Unknown,Unknown,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1997,Male,British India,Ludhiana,3997,3991,3990,NA,3156,3157
"Manto, Saadat Hasan",FOR NECESSARY ACTION,4001,146,146,3,For two nights they were cooped up there,Narrated,Religion,NA,TRUE,Wife of man from minority community,Unknown,Wife of the man,146,Female,Group,Unknown,NA,NA,Dies,Killed (non-military),NA,NA,Present,Unknown in FOR NECESSARY ACTION,Unknown,Unknown,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1997,Male,British India,Ludhiana,3997,3992,3990,NA,3156,3157
"Sarna, Mohinder Singh",The Butcher,4017,95,96,2,"When she walked in from the bedroom door,",Narrated,NA,NA,NA,Unknown,Neeti,NA,95,Female,Single,Unknown,NA,NA,NA,NA,FALSE,NA,Present,The house in The Butcher,The house,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,British India,Delhi,4021,4007,4002,NA,3152,3108
"Sarna, Mohinder Singh",The Butcher,4017,95,96,2,"When she walked in from the bedroom door,",Narrated,NA,NA,NA,Narrator,unknown,NA,95,Male,Single,Unknown,NA,NA,NA,NA,FALSE,NA,Present,The house in The Butcher,The house,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,British India,Delhi,4021,4008,4002,NA,3152,3108
"Sarna, Mohinder Singh",The Butcher,4019,95,95,1,"when I stepped into the drawing room, I sensed a strange",Narrated,NA,NA,NA,Narrator,unknown,NA,95,Male,Single,Unknown,NA,NA,NA,NA,FALSE,NA,Present,The house in The Butcher,The house,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,British India,Delhi,4021,4008,4002,NA,3152,3108
"Sarna, Mohinder Singh",The Butcher,4019,95,95,1,"when I stepped into the drawing room, I sensed a strange",Narrated,NA,NA,NA,The boy,unknown,NA,164,Male,Single,Unknown,NA,NA,NA,NA,FALSE,NA,Present,The house in The Butcher,The house,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,British India,Delhi,4021,4003,4002,NA,3152,3108
"Sarna, Mohinder Singh",The Butcher,4019,95,95,1,"when I stepped into the drawing room, I sensed a strange",Narrated,NA,NA,NA,Boy's father,Unknown,NA,95,Nonbinary,Single,Unknown,NA,NA,NA,NA,FALSE,NA,Present,The house in The Butcher,The house,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,British India,Delhi,4021,4005,4002,NA,3152,3108
"Sarna, Mohinder Singh",The Butcher,4019,95,95,1,"when I stepped into the drawing room, I sensed a strange",Narrated,NA,NA,NA,Boy's mother,Unknown,NA,96,Female,Single,Unknown,NA,NA,NA,NA,FALSE,NA,Present,The house in The Butcher,The house,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,British India,Delhi,4021,4004,4002,NA,3152,3108
"Sarna, Mohinder Singh",The Butcher,4019,95,95,1,"when I stepped into the drawing room, I sensed a strange",Narrated,NA,NA,NA,unkown,Tripat,NA,95,Male,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,The house in The Butcher,The house,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,British India,Delhi,4021,4006,4002,NA,3152,3108
"Sarna, Mohinder Singh",The Butcher,4026,96,96,2,"The guests, who till then had been sitting uncomfortably",Narrated,NA,Interpersonal,NA,Narrator,unknown,NA,95,Male,Single,Unknown,NA,NA,NA,NA,FALSE,NA,Present,The house in The Butcher,The house,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,British India,Delhi,4021,4008,4002,NA,3152,3108
"Sarna, Mohinder Singh",The Butcher,4026,96,96,2,"The guests, who till then had been sitting uncomfortably",Narrated,NA,Interpersonal,NA,The boy,unknown,NA,164,Male,Single,Unknown,NA,NA,NA,NA,FALSE,NA,Present,The house in The Butcher,The house,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,British India,Delhi,4021,4003,4002,NA,3152,3108
"Sarna, Mohinder Singh",The Butcher,4026,96,96,2,"The guests, who till then had been sitting uncomfortably",Narrated,NA,Interpersonal,NA,Boy's mother,Unknown,NA,96,Female,Single,Unknown,NA,NA,NA,NA,FALSE,NA,Present,The house in The Butcher,The house,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,British India,Delhi,4021,4004,4002,NA,3152,3108
"Sarna, Mohinder Singh",The Butcher,4026,96,96,2,"The guests, who till then had been sitting uncomfortably",Narrated,NA,Interpersonal,NA,Boy's father,Unknown,NA,95,Nonbinary,Single,Unknown,NA,NA,NA,NA,FALSE,NA,Present,The house in The Butcher,The house,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,British India,Delhi,4021,4005,4002,NA,3152,3108
"Sarna, Mohinder Singh",The Butcher,4027,96,96,3,The boy’s mother was hugging Tripat; the boy and Neeti were,Narrated,NA,Interpersonal,NA,The boy,unknown,NA,164,Male,Single,Unknown,NA,NA,NA,NA,FALSE,NA,Present,The house in The Butcher,The house,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,British India,Delhi,4021,4003,4002,NA,3152,3108
"Sarna, Mohinder Singh",The Butcher,4027,96,96,3,The boy’s mother was hugging Tripat; the boy and Neeti were,Narrated,NA,Interpersonal,NA,Boy's mother,Unknown,NA,96,Female,Single,Unknown,NA,NA,NA,NA,FALSE,NA,Present,The house in The Butcher,The house,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,British India,Delhi,4021,4004,4002,NA,3152,3108
"Sarna, Mohinder Singh",The Butcher,4027,96,96,3,The boy’s mother was hugging Tripat; the boy and Neeti were,Narrated,NA,Interpersonal,NA,Boy's father,Unknown,NA,95,Nonbinary,Single,Unknown,NA,NA,NA,NA,FALSE,NA,Present,The house in The Butcher,The house,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,British India,Delhi,4021,4005,4002,NA,3152,3108
"Sarna, Mohinder Singh",The Butcher,4027,96,96,3,The boy’s mother was hugging Tripat; the boy and Neeti were,Narrated,NA,Interpersonal,NA,unkown,Tripat,NA,95,Male,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,The house in The Butcher,The house,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,British India,Delhi,4021,4006,4002,NA,3152,3108
"Sarna, Mohinder Singh",The Butcher,4027,96,96,3,The boy’s mother was hugging Tripat; the boy and Neeti were,Narrated,NA,Interpersonal,NA,Narrator,unknown,NA,95,Male,Single,Unknown,NA,NA,NA,NA,FALSE,NA,Present,The house in The Butcher,The house,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,British India,Delhi,4021,4008,4002,NA,3152,3108
"Sarna, Mohinder Singh",The Butcher,4028,97,97,2,"He began to laugh at the thought of the rest of the joke, an uncontrolled, wild laughter. As he laughed tears began to stream from his eyes, his brown pupils became golden, his pale cheeks began to shine like seashells and an overlapped tooth in his lower jaw revealed itself.",Narrated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Present,The house in The Butcher,The house,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,British India,Delhi,4021,NA,NA,NA,3152,3108
"Sarna, Mohinder Singh",The Butcher,4030,97,97,2,A memory flashed across my mind...,Remembered,NA,NA,TRUE,Narrator,unknown,NA,95,Male,Single,Unknown,NA,NA,NA,NA,FALSE,NA,Present,Ludhiana in The Butcher,Ludhiana,Sikh,Definitional,TRUE,TRUE,Ludhiana,India,NA,POINT(75.857276 30.900965),1. High confidence,Point,7 Metropolitan Area,NA,Male,British India,Delhi,4037,4008,4002,3157,3152,3108
"Sarna, Mohinder Singh",The Butcher,4030,97,97,2,A memory flashed across my mind...,Remembered,NA,NA,TRUE,army,unknown,NA,97,Unknown,Group,Unknown,NA,NA,NA,NA,FALSE,NA,Present,Ludhiana in The Butcher,Ludhiana,Sikh,Definitional,TRUE,TRUE,Ludhiana,India,NA,POINT(75.857276 30.900965),1. High confidence,Point,7 Metropolitan Area,NA,Male,British India,Delhi,4037,4034,4002,3157,3152,3108
"Sarna, Mohinder Singh",The Butcher,4030,97,97,2,A memory flashed across my mind...,Remembered,NA,NA,TRUE,Man on truck,Unknown,NA,97,Male,Single,Unknown,NA,NA,NA,NA,FALSE,NA,Present,Ludhiana in The Butcher,Ludhiana,Sikh,Definitional,TRUE,TRUE,Ludhiana,India,NA,POINT(75.857276 30.900965),1. High confidence,Point,7 Metropolitan Area,NA,Male,British India,Delhi,4037,4010,4002,3157,3152,3108
"Sarna, Mohinder Singh",The Butcher,4030,97,97,2,A memory flashed across my mind...,Remembered,NA,NA,TRUE,Truck driver,Unknown,NA,97,Male,Single,Unknown,NA,NA,NA,NA,FALSE,NA,Present,Ludhiana in The Butcher,Ludhiana,Sikh,Definitional,TRUE,TRUE,Ludhiana,India,NA,POINT(75.857276 30.900965),1. High confidence,Point,7 Metropolitan Area,NA,Male,British India,Delhi,4037,4012,4002,3157,3152,3108
"Sarna, Mohinder Singh",The Butcher,4031,97,97,2,The convoy had suddenly stopped somewhere between Ludhiana and Jalandhar.,Narrated,NA,NA,NA,Narrator,unknown,NA,95,Male,Single,Unknown,NA,NA,NA,NA,FALSE,NA,Present,Ludhiana in The Butcher,Ludhiana,Sikh,Definitional,TRUE,TRUE,Ludhiana,India,NA,POINT(75.857276 30.900965),1. High confidence,Point,7 Metropolitan Area,NA,Male,British India,Delhi,4037,4008,4002,3157,3152,3108
"Sarna, Mohinder Singh",The Butcher,4031,97,97,2,The convoy had suddenly stopped somewhere between Ludhiana and Jalandhar.,Narrated,NA,NA,NA,army,unknown,NA,97,Unknown,Group,Unknown,NA,NA,NA,NA,FALSE,NA,Present,Ludhiana in The Butcher,Ludhiana,Sikh,Definitional,TRUE,TRUE,Ludhiana,India,NA,POINT(75.857276 30.900965),1. High confidence,Point,7 Metropolitan Area,NA,Male,British India,Delhi,4037,4034,4002,3157,3152,3108
"Sarna, Mohinder Singh",The Butcher,4032,97,98,4,There was a great commotion in the fields,Remembered,NA,NA,NA,Narrator,unknown,NA,95,Male,Single,Unknown,NA,NA,NA,NA,FALSE,NA,Present,Road between Ludhiana and Jalandhar in The Butcher,Road between Ludhiana and Jalandhar,Sikh,Definitional,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,British India,Delhi,4036,4008,4002,NA,3152,3108
"Sarna, Mohinder Singh",The Butcher,4032,97,98,4,There was a great commotion in the fields,Remembered,NA,NA,NA,mob of sardars,Unknown,NA,97,Male,Mob,Sikh,Speculation,NA,NA,NA,FALSE,NA,Present,Road between Ludhiana and Jalandhar in The Butcher,Road between Ludhiana and Jalandhar,Sikh,Definitional,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,British India,Delhi,4036,4014,4002,NA,3152,3108
